h,2009,2010,2011,2012,2013,2014,2015,2016,2017
3881.0,55453.14531145809,63847.53188110981,52616.234421868685,51337.801506422,64738.168366676415,64336.377805305056,64018.583270404415,60758.532245576025,52422.07517555637
3882.0,53261.172375114955,60868.289831508584,50200.59421293301,50511.42951662925,62040.50943472006,61445.70090898904,61491.25245500346,58136.2528182402,52010.10129649688
3883.0,51528.0596210235,59227.54783317747,48770.77602072809,50097.126802827755,59532.556112043174,59227.34541607376,59273.598611743524,56029.81482694268,51546.89750501549
3884.0,50946.40586887348,58528.07361283631,48334.30520416027,50767.158145902955,57217.695998811476,57514.502385322114,57413.49943039643,54093.61476483473,51872.420906863015
3885.0,46365.34400240304,53999.84158454749,44872.640107243096,46491.24145817804,51968.04494202407,52979.130013515954,52708.24306750363,49946.37268265012,48814.63550918056
3886.0,42951.898186544866,50153.81280819634,40600.3863509857,43272.857573606816,48470.91237096135,49590.06054886959,48918.77485577788,46406.24417926207,46004.46135487065
3887.0,40629.591724257,47271.71995586471,37989.08681048513,41474.94013635503,46516.267075349606,47487.6576126679,46668.52343650311,44193.151099797586,44396.05556279126
3888.0,39673.094442943635,45732.444896904075,36735.57702694307,40673.13596247503,45368.99981923087,46053.50756910506,45657.998580042906,43029.174897206205,43756.74894735957
3889.0,39681.71153556808,44967.12510952463,36250.7289031202,41197.99384788394,45610.648631051154,46153.18608277113,45803.66899785925,42604.605603926175,44069.46487110161
3890.0,40654.36586555228,44803.05090969152,35876.61106034779,42788.201568782424,46569.33947794565,46815.33620926717,46576.842753961355,42329.763645957464,45323.53043559616
3891.0,42393.941439112066,44438.20170216789,34973.56799158679,46754.787119787616,49831.5984375195,49524.964376679505,49466.82160252747,42202.59796391224,49020.6224487103
3892.0,48339.735349978946,46692.063078822735,35626.12411389384,57521.074084101,58238.492848743896,57208.34695049062,57701.78424327771,44541.83119572804,58299.64033612784
3893.0,53888.06586354331,49998.37409256497,38086.91647626757,65888.64884020515,65102.89998451732,63561.32650516684,64442.351758597404,48337.31659290045,65406.72339482503
3894.0,57257.349079701205,54193.06054356148,41902.2734417828,70049.54348070215,68776.18776419669,67057.19437731257,67976.1327334567,52300.98885987462,69349.29207162747
3895.0,58898.90522465793,57954.89334894564,45012.396772646585,70912.76719436405,69655.83460722474,68218.75419982942,69027.40455993546,55207.34001242436,70568.13707133195
3896.0,60033.13004135047,60143.988594087416,47659.17300513419,73106.0031240302,71285.2702869288,70241.82117617445,70739.7959749653,56971.251085954915,72261.92605078119
3897.0,61306.305476612186,60374.98779648403,50383.35292922988,74991.02463588177,73260.24118353479,71688.17675202292,71876.63643848302,57868.58956812888,73133.90185179569
3898.0,60967.007454524675,59136.87524905917,49210.47199111291,74429.31502660373,72700.15795613824,71308.78812347757,71173.75120566292,56974.32767503665,72556.49804720713
3899.0,59525.79871308629,57167.98485106184,46728.17860329249,73741.41618104652,71994.40792161637,70483.89756650633,69746.58858076298,55070.944563133926,72112.50547288396
3900.0,58284.93737516624,54978.88960592006,44948.96874757885,72277.3976964272,70698.08625820662,69623.40754036863,68031.14114298175,53459.83741399643,71245.86612108008
3901.0,57206.723660532596,53574.54398761166,44037.32526863917,71313.66928130403,69745.0414115883,68648.99921289827,66851.51636094456,52596.341411721594,70122.00991732453
3902.0,56738.16924907841,52994.88711056968,43202.01043003525,68866.93816017442,67538.58450365916,66862.92298843278,65336.74775050472,52181.00188568678,68620.33310945744
3903.0,57346.75141567982,53715.9500414152,43791.13852727457,68485.02029462156,66666.84206101776,66011.5871115093,64781.570284001886,52876.31101815987,68138.98539065996
3904.0,57540.63599972983,54309.63958028501,45476.818922295104,68575.4745259367,65793.97041832111,65061.58984861024,63695.66353300736,52930.664091937266,67665.10870075734
3905.0,56631.53272785091,53419.10527198029,45464.99335829942,66836.74319065656,64748.33116717353,64018.01683818792,62415.190000174225,52141.00622762417,66714.15345142572
3906.0,54149.81005201082,50935.32412845405,44651.179545142186,64125.34968901224,62003.2458328973,61433.4953767034,59413.15698405708,50299.15489735623,64019.246600065104
3907.0,52666.59298402826,49606.538996910895,44402.84270123291,61761.2557668619,59330.42930215612,59307.6985036209,57152.71882227767,48962.88970618745,61542.06687649757
3908.0,52557.80218964465,49519.104719368246,44895.216183962126,59039.81179507145,56664.387971746335,57832.86335243926,55289.56361817918,47827.62833502564,58932.54321250679
3909.0,48955.85747262675,46315.34008052171,42222.63872093849,52852.072341771964,51435.06251595316,53968.79525634336,51368.686428143585,44447.48246388803,54315.4473554826
3910.0,45265.58755620828,42690.595586840216,38805.05072618704,48690.060982369825,47600.29912837518,50044.716626509726,47805.36390002083,41424.22092623219,51067.684365902256
3911.0,43045.6090688357,41274.37617775441,36758.1531036621,46430.93863730127,45429.97662221356,47376.790694406656,45422.684828185746,39389.57001350858,49173.244896133896
3912.0,41737.96526307621,40717.38744674201,35273.50729656812,45416.95787144746,44332.39416852516,46157.25459353301,43929.308377005655,38296.355359797206,48047.254112694114
3913.0,41205.85979351675,40558.71042453499,34825.210916004624,45630.25118232641,44360.624169906034,46194.888318080404,43127.611741890556,37870.76053682327,48087.81112669478
3914.0,41069.06344810368,40479.91163119409,34930.56594069341,46734.686179495366,45203.00741111133,47013.67610890883,43083.8087491206,37758.97780018674,48910.691594971635
3915.0,40585.42912455672,39562.39143475892,34910.13996651905,50181.99743961728,48150.21955527462,49529.03288744138,43181.60147716514,37225.702359351926,51610.93489554287
3916.0,42153.73998220567,39875.427737072096,36178.70046787379,59254.22182485552,56848.447580749635,57305.99120877575,45737.45517157909,38193.8023904059,59591.06104509669
3917.0,45544.565929924676,42108.7798387478,38727.64703457895,66704.97035985177,64179.2143393351,63585.73756973813,49782.610620171276,40919.66031682694,65910.4842003071
3918.0,49688.31034570455,45031.8912410377,42407.54753978003,70894.89969188203,68143.8357332651,67080.58831419339,54329.972474242175,44441.329285724554,69219.08271088846
3919.0,51753.18116583712,47996.02119328588,45844.48645743351,71907.76373883072,69293.36138949431,68653.06772366015,57648.81318225359,47597.9096835891,70149.75945321973
3920.0,52432.854346590204,50111.71482271284,48432.13486994271,73640.91147958524,70884.4042673204,70425.92128814953,59659.676152669344,50138.14673541187,71868.0960990378
3921.0,53226.704004617175,52013.68021814667,51683.08991748231,75588.46925012383,72688.86595558589,71590.53249373779,60414.513772263104,52846.57065703639,73139.2383010063
3922.0,52308.98364011381,51220.29510711156,51846.49771087716,74777.73132500284,72284.61233581176,70625.27831548167,59115.70410292162,52589.162703864204,72415.6157880469
3923.0,50828.997981865425,49382.016407665586,49081.46583843276,73740.2994621414,71873.58351570622,69425.06764072695,57086.504995997515,50770.89855655626,72053.80453156719
3924.0,49106.65659355453,47938.81111044934,47626.92146696415,72169.07596263004,71329.30908908298,67722.39588688001,55495.33581677289,49457.19501865357,70902.19879191645
3925.0,48347.27530602533,46806.48324449582,47085.09562570755,70480.59697808053,69427.73619606727,66229.25243726991,54358.49535325516,48649.07761985004,69695.09398047533
3926.0,48025.21146918671,46662.91831964185,46773.33075673054,69081.34818995849,67801.68811652891,65107.36059468139,53446.78189908996,48452.17591861872,68251.05082408288
3927.0,48923.54337528507,47999.25949986153,48097.793924246675,68186.8563469531,67679.73451056353,64578.45419563694,53732.01068921985,50180.19345286231,67770.77039512752
3928.0,49627.99069733344,49646.47811134395,50074.813214069865,67648.59783468267,67120.78048322222,63778.99183092744,53789.056447245835,51223.15715157194,66893.4581449024
3929.0,49023.717077044246,49651.87528897004,50099.53939333356,66317.46889977327,66059.33243130134,61956.299009605034,52795.84905304352,50936.00883727627,65881.66737456978
3930.0,46359.95831951276,48306.898624548616,49143.818812228164,64023.728268645835,62792.55667150655,59287.3559498115,50266.48088914163,50191.474279495356,63015.994148469465
3931.0,45282.82174145717,47777.97521719188,48838.50425088516,61315.68492371689,59690.64411977607,56837.09534346903,48694.66652067582,49218.24659997181,60517.468628059476
3932.0,46271.6331201122,49153.1760763194,49317.97711834636,58686.92862105185,55766.673927834534,55220.87944331205,48461.390117319585,49341.31016324139,57920.75244217417
3933.0,43227.645150527096,46130.75660570946,45881.038200692885,52674.51403585703,50130.836452156764,51676.18944202376,45291.2758498759,46780.562517540355,53664.40055178756
3934.0,40065.172157355875,43572.49441094319,42411.84774486937,48702.34489032621,46315.269465517784,48239.3149759253,41776.84968577541,43511.17385334537,50496.68430036644
3935.0,37675.00609065051,42602.08187377235,40678.865093866116,46254.497050291466,44203.66536222838,45692.42723898817,39379.90917443383,41807.76903175569,48419.73826759504
3936.0,36227.33452974379,42605.320180348004,39750.020794569085,44979.20406063833,43137.70051008656,43864.648779213414,38177.873558886415,41050.92811764782,47275.60355683917
3937.0,35448.5647838096,42904.32382083335,40060.71061227376,44907.734050710314,43713.592538256395,43234.02961112195,37431.18533329637,41240.65111102174,47177.41289136385
3938.0,35124.34667381486,44140.27749720777,41590.50857280579,46164.04281897632,45031.36900271561,42951.26811317127,37332.37393100137,42654.85655892792,48044.05224316774
3939.0,34332.651288944,46350.961452853895,45758.482355646745,49247.303716027374,47509.96312395638,42626.80437991131,36850.54101053194,46535.46092069512,50670.652544632496
3940.0,34944.46486527958,54937.87105596179,56167.128774389625,58273.74262615547,55720.3767255699,45058.756687825306,37816.24419997173,55940.59374357224,58617.6927090805
3941.0,37078.27242640771,62084.81366842908,64222.48795799222,65429.67737019863,62247.15304482806,48994.02372225411,40542.21649421315,62815.74481156572,64724.72518570842
3942.0,39890.676031710864,65551.96057542878,68245.32981906802,69692.19343106204,65128.87158578772,53299.52523601404,44183.97693962163,66898.3785230338,67889.23956760317
3943.0,42379.93866359734,66781.43763865189,70221.27405761888,71497.92790064971,65293.734793852025,56581.79629316104,47454.93995786124,68049.02283960431,68893.55930904094
3944.0,44408.18684007603,67969.89615191672,72369.22649974326,72647.03165402368,66810.2504680326,58582.48646031572,49872.2539542121,69513.47924251223,70025.95383153346
3945.0,46469.826250474434,68486.94576849607,73598.01010402163,73969.22683769208,68378.70934475398,58915.08721509944,52192.79389676889,71130.7395698132,71414.49791613551
3946.0,45738.45051397468,67530.56589315306,73290.54544013395,73286.9115866605,67884.11972056107,57473.81727770331,51660.02726377626,70630.28107918361,70757.04737338773
3947.0,43756.519210352395,66797.62917153016,72635.83921528222,72867.02527833339,67912.34972194194,55275.80433859743,49941.52380324365,69946.25277334356,69909.61923874205
3948.0,42969.132371793756,65811.02510148105,71648.94214727913,71696.70386576203,67072.2248808471,53471.41981570348,48255.617918725875,68688.95336860609,68838.06023725054
3949.0,42323.927561538454,64191.8718136543,69965.41185480326,70600.08590092894,65927.21602483885,52368.85339923389,47014.87268166083,67770.07876285995,67937.2676104987
3950.0,42739.70228066791,61867.847127860296,68306.60774159108,68723.99814031838,64179.2143393351,52083.0405182118,47080.067833690526,66022.57616443202,66644.77961168773
3951.0,44733.482086648815,61921.81890412119,67684.1530549094,67869.7081778975,63228.427892827254,52610.92978956578,48350.35462401902,65427.76894196241,66215.72909515428
3952.0,47010.548812658344,63099.48306213385,67243.38203325224,67337.0332601527,62576.879460956676,52665.85468485116,49692.96728613045,65139.59509797282,65512.38508919521
3953.0,47601.89679401086,62696.8536112276,66138.22932529234,65877.4816511539,61685.940617376276,51578.54518373863,50042.372554039575,64059.71233028232,64423.74945022973
3954.0,46604.46832273138,60385.78215173621,63226.990479810454,62366.51741343983,58827.93527757655,49366.29245696617,49346.618040972724,61599.466594584774,61757.65942460643
3955.0,46103.59981393553,58277.64457098577,61169.342344562174,59113.51524280973,56034.29434092522,47786.69315366611,48962.57784854783,59199.7271108281,59138.53015203653
3956.0,46632.47387376083,56432.88925838849,59593.317179319754,57078.85339767136,54331.46065763088,47544.61676333423,49679.72452087442,56282.09513164531,56945.24952647373
3957.0,42634.142896018464,51301.2527715029,54505.09950736045,52683.44778709803,50600.58367513451,44904.153278873855,46516.74097318398,51488.76934229543,52764.67521487786
3958.0,39854.05338805698,48564.88371507568,50279.072955813426,48366.21249988348,47232.179910368584,42128.411811580954,43613.51935936184,48048.117219216954,49397.37576297973
3959.0,38563.643767546375,47282.514311116895,47853.757285426735,46406.37082138851,44566.1385799588,39883.610998713455,41946.96828560288,46312.92097711598,47168.87457262687
3960.0,37554.36679390828,46183.64894644514,46749.67962873918,45311.986294365684,43134.31290992085,38227.727118628136,41217.59752227072,45192.01702166895,45859.30993634192
3961.0,37961.5244204133,46356.35863047999,46999.09152392079,45527.513043054874,42676.98688755069,37235.01049272932,41357.15589458428,45394.046371369834,45590.35289612692
3962.0,38602.42068435637,47198.3183401499,47674.223722946874,46665.449607377595,42513.252879541615,36968.523037826155,42602.99450290164,46490.33761416294,45405.71175343964
3963.0,42472.57240931012,48804.51840167404,50413.45436485524,49768.8114447209,41965.590852752655,36251.448016044735,46472.93798041403,49782.28793162402,45279.77155206912
3964.0,52705.36990083827,56169.50699023534,58975.162697727406,58483.685780319036,43982.34215140232,37252.30166346731,55739.817636884225,57776.2918956767,47691.84659526715
